trial_id,target_file,target_powdb,target_angle_az_deg,target_angle_inc_deg,file_speech,file_interferer_1,file_interferer_2,file_bbl,file_sensornoise,array_rot_file,powdb_speech,powdb_interferer_1,powdb_interferer_2,powdb_bbl,powdb_sensornoise,target_path,path_speech,path_interferer_1,path_interferer_2,path_bbl,path_sensornoise,array_rot_path,target,scaled_speech,scaled_interferer_1,scaled_interferer_2,scaled_bbl,scaled_sensornoise,mixed,array_rot,enhanced_relpath,bf_name,bf_fcn,exp_id
3,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-8,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,3/target.wav,3/_scaled_speech.wav,3/_scaled_interferer_1.wav,3/_scaled_interferer_2.wav,3/_scaled_bbl.wav,3/_scaled_sensornoise.wav,3/mixed.wav,3/array_rot.wav,3/5_Oracle.wav,Oracle,mvdr_20210204_ed_01_GHOST_oracle,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
3,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-8,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,3/target.wav,3/_scaled_speech.wav,3/_scaled_interferer_1.wav,3/_scaled_interferer_2.wav,3/_scaled_bbl.wav,3/_scaled_sensornoise.wav,3/mixed.wav,3/array_rot.wav,3/4_MPDR.wav,MPDR,mpdr_20210204_ed_01_GHOST_MPDR,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
3,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-8,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,3/target.wav,3/_scaled_speech.wav,3/_scaled_interferer_1.wav,3/_scaled_interferer_2.wav,3/_scaled_bbl.wav,3/_scaled_sensornoise.wav,3/mixed.wav,3/array_rot.wav,3/3_Isotropic Noise.wav,Isotropic Noise,mvdr_20210204_ed_01_GHOST_isotropic,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
3,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-8,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,3/target.wav,3/_scaled_speech.wav,3/_scaled_interferer_1.wav,3/_scaled_interferer_2.wav,3/_scaled_bbl.wav,3/_scaled_sensornoise.wav,3/mixed.wav,3/array_rot.wav,3/2_Proposed.wav,Proposed,mvdr_20210204_ed_01_GHOST_proposed,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
3,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-8,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,3/target.wav,3/_scaled_speech.wav,3/_scaled_interferer_1.wav,3/_scaled_interferer_2.wav,3/_scaled_bbl.wav,3/_scaled_sensornoise.wav,3/mixed.wav,3/array_rot.wav,3/1_passthrough.wav,passthrough,bf_20190122_ahm_01_passthrough,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
4,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-7,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,4/target.wav,4/_scaled_speech.wav,4/_scaled_interferer_1.wav,4/_scaled_interferer_2.wav,4/_scaled_bbl.wav,4/_scaled_sensornoise.wav,4/mixed.wav,4/array_rot.wav,4/5_Oracle.wav,Oracle,mvdr_20210204_ed_01_GHOST_oracle,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
4,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-7,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,4/target.wav,4/_scaled_speech.wav,4/_scaled_interferer_1.wav,4/_scaled_interferer_2.wav,4/_scaled_bbl.wav,4/_scaled_sensornoise.wav,4/mixed.wav,4/array_rot.wav,4/4_MPDR.wav,MPDR,mpdr_20210204_ed_01_GHOST_MPDR,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
4,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-7,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,4/target.wav,4/_scaled_speech.wav,4/_scaled_interferer_1.wav,4/_scaled_interferer_2.wav,4/_scaled_bbl.wav,4/_scaled_sensornoise.wav,4/mixed.wav,4/array_rot.wav,4/3_Isotropic Noise.wav,Isotropic Noise,mvdr_20210204_ed_01_GHOST_isotropic,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
4,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-7,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,4/target.wav,4/_scaled_speech.wav,4/_scaled_interferer_1.wav,4/_scaled_interferer_2.wav,4/_scaled_bbl.wav,4/_scaled_sensornoise.wav,4/mixed.wav,4/array_rot.wav,4/2_Proposed.wav,Proposed,mvdr_20210204_ed_01_GHOST_proposed,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
4,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-7,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,4/target.wav,4/_scaled_speech.wav,4/_scaled_interferer_1.wav,4/_scaled_interferer_2.wav,4/_scaled_bbl.wav,4/_scaled_sensornoise.wav,4/mixed.wav,4/array_rot.wav,4/1_passthrough.wav,passthrough,bf_20190122_ahm_01_passthrough,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
5,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-6,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,5/target.wav,5/_scaled_speech.wav,5/_scaled_interferer_1.wav,5/_scaled_interferer_2.wav,5/_scaled_bbl.wav,5/_scaled_sensornoise.wav,5/mixed.wav,5/array_rot.wav,5/5_Oracle.wav,Oracle,mvdr_20210204_ed_01_GHOST_oracle,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
5,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-6,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,5/target.wav,5/_scaled_speech.wav,5/_scaled_interferer_1.wav,5/_scaled_interferer_2.wav,5/_scaled_bbl.wav,5/_scaled_sensornoise.wav,5/mixed.wav,5/array_rot.wav,5/4_MPDR.wav,MPDR,mpdr_20210204_ed_01_GHOST_MPDR,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
5,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-6,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,5/target.wav,5/_scaled_speech.wav,5/_scaled_interferer_1.wav,5/_scaled_interferer_2.wav,5/_scaled_bbl.wav,5/_scaled_sensornoise.wav,5/mixed.wav,5/array_rot.wav,5/3_Isotropic Noise.wav,Isotropic Noise,mvdr_20210204_ed_01_GHOST_isotropic,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
5,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-6,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,5/target.wav,5/_scaled_speech.wav,5/_scaled_interferer_1.wav,5/_scaled_interferer_2.wav,5/_scaled_bbl.wav,5/_scaled_sensornoise.wav,5/mixed.wav,5/array_rot.wav,5/2_Proposed.wav,Proposed,mvdr_20210204_ed_01_GHOST_proposed,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
5,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-6,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,5/target.wav,5/_scaled_speech.wav,5/_scaled_interferer_1.wav,5/_scaled_interferer_2.wav,5/_scaled_bbl.wav,5/_scaled_sensornoise.wav,5/mixed.wav,5/array_rot.wav,5/1_passthrough.wav,passthrough,bf_20190122_ahm_01_passthrough,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
6,azi_000_target_early.wav,0,0,90,azi_000_target_reverb.wav,azi_045_interferer_1_reverb.wav,azi_090_interferer_2_reverb.wav,spatialised_bbl_noise.wav,sensor_noise.wav,array_rot.wav,0,-20,-20,-5,-20,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_early.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_000_target_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_045_interferer_1_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/azi_090_interferer_2_reverb.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/spatialised_bbl_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/sensor_noise.wav,/Users/emiliedolne/Data/20210204_EUSIPCO/output_signals_20210204_01/body_mannequin_Chest_Shoulder_in_ear_1259410/array_rot.wav,6/target.wav,6/_scaled_speech.wav,6/_scaled_interferer_1.wav,6/_scaled_interferer_2.wav,6/_scaled_bbl.wav,6/_scaled_sensornoise.wav,6/mixed.wav,6/array_rot.wav,6/5_Oracle.wav,Oracle,mvdr_20210204_ed_01_GHOST_oracle,20201222_ed_02_20210208_101913_illinois_interferer_dialogue
